Milliseconds
35750116
35766956
35783196
35799344
35815228
35831636
35847516
35863404
35879092
35894752
35910520
35926352
35941748
35957488
35973296
35989180
36004228
36019884
36035104
36050644
36065752
36080800
36095388
36110688
36125660
36140544
36155284
36168420
36183188
36198192
36213140
36228416
36243256
36258480
36273764
36289048
36303892
36319416
36334660
36350036
36364896
36379804
36394612
36409724
36424460
36439340
36454076
36469116
36484088
36499368
36514236
36529340
36544500
36559528
36574092
36589144
36603888
36618456
36632716
36647384
36662168
36677196
36692080
36707328
36722544
36737560
36752260
36767472
36782120
36797064
36811756
36826692
36841524
36856808
36871744
36886304
36900972
36916056
36931096
36946432
36961336
36976052
36990660
37005772
37020820
37035432
37049764
37064552
37079052
37094100
37109104
37124024
37138748
37154136
37168932
37183052
37197860
37213064
37227848
37242756
37257892
37273052
37287868
37302788
37317452
37332184
37346856
37361756
37376552
37391700
37407104
37422484
37437588
37452688
37467316
37482412
37497296
37512072
37526956
37542472
37557476
37572484
37587344
37602476
37617096
37632148
37646740
37661452
37675976
37690684
37705428
37720480
37735336
37750276
37764944
37779876
37794508
37809344
37824120
37839040
37854132
37869504
37884256
37899160
37914004
37928992
37943784
37958592
37973380
37988368
38003308
38018576
38033632
38049332
38064252
38079156
38093948
38109036
38124012
38139036
38153872
38169288
38183284
38198600
38213560
38228964
38243496
38258596
38273296
38287752
38302216
38317128
38331360
38346188
38360636
38375400
38389956
38404992
38419776
38435016
38449924
38464948
38479556
38494432
38509408
38523408
38538176
38553324
38568436
38583352
38598304
38613452
38628340
38643628
38658924
38674340
38689788
38705656
38721784
38738060
38754212
38770752
38787128
38803972
38820956
38837960
38854508
38871440
38887944
38904760
38921596
38938680
38955700
38972580
38989700
39006952
39024044
39041368
39058364
39075432
39091952
39108996
39125804
39142332
39158696
39175976
39191712
39208656
39225212
39241752
39258144
39275276
39291976
39308848
39325636
39342516
39359020
39375944
39392380
39409000
39425852
39443080
39459836
39477004
39493460
39510248
39527092
39544100
39560652
39577496
39593920
39610748
39627776
39645172
39661796
39679316
39696552
39713788
39730836
39748412
39765504
39782516
39799180
39815604
39832064
39849088
39865920
39882824
39899188
39915952
39932296
39949036
39965880
39983632
40001636
40019824
40037812
40056316
40074672
40092972
40111172
40129668
40148088
40166900
40185644
40203384
40221568
40240708
40259884
40279396
40298808
40318552
40338184
40357980
40378180
40399280
40419708
40440172
40460472
40481560
40502824
40524584
40545808
40567468
40589304
40611620
40634196
40656212
40677648
40699976
40722788
40745804
40768980
40793204
40817280
40842248
40867312
40892632
40918108
40943920
40969228
40994976
41020232
41046212
41072536
41099400
41126632
41155252
41183756
41213236
41243668
41275960
41308176
41342084
41376612
41412040
41448080
41487620
41529652
41573536
41617848
41664308
41712680
41765464
41820856
41886492
41965200
42097360
45009124
45043080
45072544
45100372
45124720
45146236
45164856
45182476
45199008
45214232
45229804
45245408
45260468
45275804
45290916
45306644
45322004
45337300
45352704
45368340
45383904
45399748
45415108
45430120
45444792
45460164
45475268
45490496
45505228
45520044
45534688
45549544
45564224
45579152
45593908
45609180
45624180
45639456
45654364
45669388
45684436
45699920
45714080
45729816
45745312
45760860
45776312
45791732
45806952
45822564
45837448
45852608
45867632
45882944
45897824
45913428
45928572
45944036
45959320
45974444
45989396
46004832
46019876
46034828
46049412
46064144
46078812
46093808
46108580
46123560
46138424
46153296
46167956
46183000
46197924
46212960
46227980
46243428
46258292
46273264
46288140
46303100
46317808
46332756
46347284
46362204
46376924
46391804
46406512
46421864
46436628
46451728
46466484
46481032
46495704
46510780
46525140
46539980
46554804
46569692
46584380
46599160
46613988
46628896
46643360
46657984
46672212
46687172
46702264
46717156
46731704
46746932
46761744
46776684
46791396
46806252
46820744
46835260
46849700
46864104
46878132
46892556
46907124
46921720
46936248
46951076
46965676
46980392
46994696
47009320
47023556
47038612
47053516
47068656
47082804
47097412
47112040
47126972
47142196
47157532
47172292
47186872
47201564
47216768
47231540
47246096
47260328
47275196
47289900
47304936
47319428
47334264
47349060
47363896
47378496
47393128
47408088
47423004
47437920
47452920
47467668
47482756
47497544
47512712
47527628
47542356
47556780
47571592
47586592
47602052
47617568
47632896
47648200
47663516
47678604
47693676
47708504
47723720
47738932
47754132
47768696
47783984
47799188
47815048
47830476
47845424
47860244
47875408
47889992
47904916
47919656
47934728
47949224
47964260
47979088
47994408
48009672
48024828
48040092
48055908
48071808
48088460
48105096
48122012
48138932
48156260
48173168
48190564
48207936
48225984
48242680
48260792
48278540
48297136
48316268
48336212
48356872
48379408
48403064
48428260
48455628
48486412
48518192
48553396
48590532
48632316
48678440
48731152
48792824
48880916
51709532
51796420
51858624
51916420
51968536
52017284
52063276
52109456
52154104
52198716
52240488
52281536
52319624
52356624
52391864
52426312
52458208
52488688
52517532
52546096
52574048
52602080
52629268
52656808
52683820
52711828
52739028
52765916
52792444
52819688
52847260
52875292
52902728
52929612
52956368
52983732
53010056
53037632
53064792
53091924
53118184
53145416
53171780
53197916
53223328
53249736
53274896
53300708
53326292
53352092
53376564
53402136
53427596
53453112
53478388
53504124
53529728
53555296
53580992
53606780
53632336
53658564
53684244
53709488
53734144
53759860
53785740
53811024
53834600
53859260
53882668
53906752
53930384
53954248
53977088
54000084
54022624
54045544
54068220
54090448
54111808
54132616
54152808
54173572
54194460
54214876
54234688
54254040
54273252
54293300
54313548
54333944
54353872
54374120
54393716
54413676
54433468
54453232
54472768
54492184
54511644
54531000
54550444
54570728
54590512
54610752
54630256
54650392
54670216
54690256
54709944
54730332
54750504
54770276
54790076
54810404
54830540
54850840
54870672
54890772
54910584
54930160
54949612
54969368
54989168
55009492
55029280
55049716
55069720
55089708
55109008
55128852
55148828
55168736
55188400
55208188
55227600
55247528
55266064
55285984
55305688
55325708
55345368
55365056
55384312
55404496
55424748
55445112
55465528
55487004
55508272
55530000
55551692
55573992
55595924
55618380
55640544
55662740
55685020
55707540
55729908
55752420
55774612
55797912
55822308
55847876
55874392
55901988
55929508
55957600
55985844
56015236
56044684
56075420
56106004
56137036
56167600
56198468
56228588
56258576
56288212
56318064
56347596
56377592
56407984
56438952
56469228
56499612
56529524
56560056
56589992
56620140
56650028
56680524
56710836
56741412
56772172
56804304
56835300
56866316
56896832
56928164
56960536
56994764
57030400
57068564
57106560
57146740
57187248
57229556
57271112
57311920
57352416
57394292
57435112
57477308
57518928
57561492
57603012
57644600
57685336
57726492
57767916
57811376
57853364
57895364
57936212
57977432
58018064
58060368
58101348
58143904
58188096
58239920
58298012
58359140
58421124
58487992
58551784
58619396
58683680
58749512
58813156
58880420
58943504
59007004
59072984
59139372
59202820
59266852
59328000
59392884
59455436
59521160
59585716
59649792
59711268
59775528
59839416
59904340
59978492
60085012
60228384
60381884
60527536
60684400
60878632
61426032
